#BGC Name	Family Number
Pf11_c00164_NODE_16...region001	3984
Pf12_c00626_NODE_62...region001	3984
Pf4_c02100_NODE_21...region001	3984
Pf5_c00283_NODE_28...region001	3984
Pf6_c00688_NODE_68...region001	3984
Pf7_c03466_NODE_34...region001	3984
Pf8_c00979_NODE_97...region001	3984
Pf8_c11654_NODE_11...region001	3984
Pf9_c00003_NODE_3_...region001	3984
Pf9_c00005_NODE_5_...region001	3985
Aply16_c01463_NODE_14...region001	3986
Aply22_c00482_NODE_48...region001	3986
Pf11_c00002_NODE_2_...region001	3986
Pf12_c00004_NODE_4_...region001	3986
Pf4_c00915_NODE_91...region001	3986
Pf5_c00001_NODE_1_...region001	3986
Pf9_c00010_NODE_10...region001	3986
Aply21_c00510_NODE_51...region001	3989
Aply22_c00031_NODE_31...region001	3989
Aply23_c02066_NODE_20...region001	3989
Pf4_c02613_NODE_26...region001	3989
Pf6_c17251_NODE_17...region001	3989
Pf6_c17253_NODE_17...region001	3989
Pf9_c00020_NODE_20...region001	3989
Pf7_c00805_NODE_80...region001	3994
Pf9_c00038_NODE_38...region001	3994
Pf6_c00645_NODE_64...region001	3995
Pf8_c12635_NODE_12...region001	3995
Pf9_c00076_NODE_76...region001	3995
Pf6_c04052_NODE_40...region001	3996
Pf7_c12046_NODE_12...region001	3996
Pf8_c16170_NODE_16...region001	3996
Pf9_c00085_NODE_85...region001	3996
gb10_c08361_NODE_83...region001	3996
gb5_2_c01963_NODE_19...region001	3996
gb7_c02915_NODE_29...region001	3996
Pf10_c00013_NODE_13...region001	3997
Pf11_c00604_NODE_60...region001	3997
Pf12_c00195_NODE_19...region001	3997
Pf4_c00069_NODE_69...region001	3997
Pf6_c00028_NODE_28...region001	3997
Pf9_c00086_NODE_86...region001	3997
gb5_2_c12954_NODE_12...region001	3997
Pf11_c00311_NODE_31...region001	3999
Pf11_c08346_NODE_83...region001	3999
Pf12_c07072_NODE_70...region001	3999
Pf4_c01078_NODE_10...region001	3999
Pf5_c10692_NODE_10...region001	3999
Pf9_c00097_NODE_97...region001	3999
gb10_c00033_NODE_33...region001	3999
gb126_c02387_NODE_23...region001	3999
gb1_c00049_NODE_49...region001	3999
gb278_c00008_NODE_8_...region001	3999
gb2_2_c00052_NODE_52...region001	3999
gb305_c00025_NODE_25...region001	3999
gb3_2_c02128_NODE_21...region001	3999
gb4_2_c00055_NODE_55...region001	3999
gb5_2_c00114_NODE_11...region001	3999
gb6_c00053_NODE_53...region001	3999
gb7_c00057_NODE_57...region001	3999
gb8_2_c00050_NODE_50...region001	3999
gb9_c00240_NODE_24...region001	3999
Aply22_c00713_NODE_71...region001	4006
Pf7_c00863_NODE_86...region001	4006
Pf9_c00245_NODE_24...region001	4006
Aply22_c04152_NODE_41...region001	4007
Pf10_c00121_NODE_12...region001	4007
Pf11_c06358_NODE_63...region001	4007
Pf12_c00044_NODE_44...region001	4007
Pf4_c05253_NODE_52...region001	4007
Pf5_c00540_NODE_54...region001	4007
Pf6_c00142_NODE_14...region001	4007
Pf6_c02496_NODE_24...region001	4007
Pf7_c13260_NODE_13...region001	4007
Pf8_c02807_NODE_28...region001	4007
Pf9_c00246_NODE_24...region001	4007
gb126_c00182_NODE_18...region001	4007
gb126_c17567_NODE_17...region001	4007
gb1_c13418_NODE_13...region001	4007
gb5_2_c00872_NODE_87...region001	4007
gb7_c05607_NODE_56...region001	4007
gb9_c19660_NODE_19...region001	4007
Pf10_c00434_NODE_43...region001	4009
Pf11_c03290_NODE_32...region001	4009
Pf12_c00043_NODE_43...region001	4009
Pf4_c00086_NODE_86...region001	4009
Pf6_c01250_NODE_12...region001	4009
Pf6_c04321_NODE_43...region001	4009
Pf6_c09559_NODE_95...region001	4009
Pf7_c00053_NODE_53...region001	4009
Pf7_c00746_NODE_74...region001	4009
Pf9_c00253_NODE_25...region001	4009
Pf10_c07826_NODE_78...region001	4013
Pf10_c07865_NODE_78...region001	4013
Pf10_c08195_NODE_81...region001	4013
Pf11_c04385_NODE_43...region001	4013
Pf11_c04389_NODE_43...region001	4013
Pf12_c07225_NODE_72...region001	4013
Pf4_c00026_NODE_26...region001	4013
Pf5_c07823_NODE_78...region001	4013
Pf6_c04709_NODE_47...region001	4013
Pf8_c03430_NODE_34...region001	4013
Pf8_c07867_NODE_78...region001	4013
Pf9_c00276_NODE_27...region001	4013
gb5_2_c22611_NODE_22...region001	4013
Aply21_c02074_NODE_20...region001	4017
Aply22_c02732_NODE_27...region001	4017
Pf11_c15067_NODE_15...region001	4017
Pf12_c02281_NODE_22...region001	4017
Pf4_c02197_NODE_21...region001	4017
Pf4_c08502_NODE_85...region001	4017
Pf7_c09581_NODE_95...region001	4017
Pf7_c18487_NODE_18...region001	4017
Pf9_c00343_NODE_34...region001	4017
gb278_c03990_NODE_39...region001	4017
Pf4_c11643_NODE_11...region001	4022
Pf9_c00452_NODE_45...region001	4022
Pf12_c01713_NODE_17...region001	4023
Pf9_c00471_NODE_47...region001	4023
Pf12_c01899_NODE_18...region001	4030
Pf4_c01141_NODE_11...region001	4030
Pf6_c01372_NODE_13...region001	4030
Pf8_c00234_NODE_23...region001	4030
Pf9_c00720_NODE_72...region001	4030
gb9_c17460_NODE_17...region001	4030
Pf10_c04519_NODE_45...region001	4034
Pf11_c06538_NODE_65...region001	4034
Pf11_c14068_NODE_14...region001	4034
Pf12_c04145_NODE_41...region001	4034
Pf5_c04253_NODE_42...region001	4034
Pf6_c04952_NODE_49...region001	4034
Pf7_c02148_NODE_21...region001	4034
Pf9_c00774_NODE_77...region001	4034
Aply22_c00731_NODE_73...region001	4036
Aply22_c01309_NODE_13...region001	4036
Pf10_c00512_NODE_51...region001	4036
Pf11_c01004_NODE_10...region001	4036
Pf12_c00876_NODE_87...region001	4036
Pf4_c00627_NODE_62...region001	4036
Pf5_c00409_NODE_40...region001	4036
Pf6_c01594_NODE_15...region001	4036
Pf7_c01044_NODE_10...region001	4036
Pf8_c00676_NODE_67...region001	4036
Pf9_c00792_NODE_79...region001	4036
Pf9_c00964_NODE_96...region001	4040
Pf9_c00996_NODE_99...region001	4041
Pf7_c02748_NODE_27...region001	4043
Pf9_c01040_NODE_10...region001	4043
Aply16_c00991_NODE_99...region001	4045
Pf10_c01285_NODE_12...region001	4045
Pf11_c01245_NODE_12...region001	4045
Pf12_c01216_NODE_12...region001	4045
Pf4_c01439_NODE_14...region001	4045
Pf5_c00177_NODE_17...region001	4045
Pf6_c01283_NODE_12...region001	4045
Pf7_c01477_NODE_14...region001	4045
Pf8_c00918_NODE_91...region001	4045
Pf9_c01187_NODE_11...region001	4045
Pf10_c01891_NODE_18...region001	4046
Pf11_c00591_NODE_59...region001	4046
Pf11_c02768_NODE_27...region001	4046
Pf12_c00255_NODE_25...region001	4046
Pf4_c00261_NODE_26...region001	4046
Pf5_c00526_NODE_52...region001	4046
Pf5_c00587_NODE_58...region001	4046
Pf6_c01701_NODE_17...region001	4046
Pf7_c04092_NODE_40...region001	4046
Pf7_c04548_NODE_45...region001	4046
Pf8_c00537_NODE_53...region001	4046
Pf9_c00729_NODE_72...region001	4046
Pf9_c01231_NODE_12...region001	4046
Pf9_c01285_NODE_12...region001	4048
Pf9_c01343_NODE_13...region001	4049
Pf9_c01767_NODE_17...region001	4057
Pf11_c02767_NODE_27...region001	4058
Pf12_c00515_NODE_51...region001	4058
Pf5_c01501_NODE_15...region001	4058
Pf6_c00089_NODE_89...region001	4058
Pf7_c02038_NODE_20...region001	4058
Pf7_c02596_NODE_25...region001	4058
Pf8_c01786_NODE_17...region001	4058
Pf9_c01779_NODE_17...region001	4058
Pf10_c03839_NODE_38...region001	4060
Pf11_c06254_NODE_62...region001	4060
Pf12_c01916_NODE_19...region001	4060
Pf4_c02409_NODE_24...region001	4060
Pf6_c03982_NODE_39...region001	4060
Pf7_c01837_NODE_18...region001	4060
Pf8_c01611_NODE_16...region001	4060
Pf9_c01847_NODE_18...region001	4060
Aply21_c02557_NODE_25...region001	4061
Pf10_c03683_NODE_36...region001	4061
Pf12_c00102_NODE_10...region001	4061
Pf7_c01893_NODE_18...region001	4061
Pf9_c01867_NODE_18...region001	4061
Aply16_c00055_NODE_55...region001	4062
Aply22_c00133_NODE_13...region001	4062
Aply23_c00282_NODE_28...region001	4062
Pf10_c06856_NODE_68...region001	4062
Pf5_c01333_NODE_13...region001	4062
Pf6_c06558_NODE_65...region001	4062
Pf9_c01895_NODE_18...region001	4062
Pf11_c00175_NODE_17...region001	4070
Pf5_c09651_NODE_96...region001	4070
Pf7_c07308_NODE_73...region001	4070
Pf9_c02323_NODE_23...region001	4070
Pf11_c12865_NODE_12...region001	4072
Pf7_c14229_NODE_14...region001	4072
Pf8_c06053_NODE_60...region001	4072
Pf8_c14798_NODE_14...region001	4072
Pf8_c16404_NODE_16...region001	4072
Pf9_c00788_NODE_78...region001	4072
Pf9_c02396_NODE_23...region001	4072
Aply22_c00021_NODE_21...region001	4073
Aply23_c02139_NODE_21...region001	4073
Pf10_c00254_NODE_25...region001	4073
Pf11_c00431_NODE_43...region001	4073
Pf11_c02584_NODE_25...region001	4073
Pf12_c02886_NODE_28...region001	4073
Pf4_c02810_NODE_28...region001	4073
Pf5_c13981_NODE_13...region001	4073
Pf8_c08114_NODE_81...region001	4073
Pf9_c01003_NODE_10...region001	4073
Pf9_c02397_NODE_23...region001	4073
Pf9_c02615_NODE_26...region001	4075
Pf10_c01094_NODE_10...region001	4076
Pf5_c00347_NODE_34...region001	4076
Pf6_c06746_NODE_67...region001	4076
Pf9_c02641_NODE_26...region001	4076
gb3_2_c06035_NODE_60...region001	4076
Pf10_c00913_NODE_91...region001	4079
Pf11_c15073_NODE_15...region001	4079
Pf4_c02153_NODE_21...region001	4079
Pf6_c02468_NODE_24...region001	4079
Pf7_c04139_NODE_41...region001	4079
Pf8_c05391_NODE_53...region001	4079
Pf9_c02888_NODE_28...region001	4079
gb10_c14416_NODE_14...region001	4079
gb10_c18764_NODE_18...region001	4079
gb126_c03497_NODE_34...region001	4079
gb126_c08996_NODE_89...region001	4079
gb2_2_c09895_NODE_98...region001	4079
gb305_c00883_NODE_88...region001	4079
gb3_2_c07338_NODE_73...region001	4079
gb4_2_c06372_NODE_63...region001	4079
gb6_c21991_NODE_21...region001	4079
gb_f_9_c07676_NODE_76...region001	4079
Pf12_c06505_NODE_65...region001	4080
Pf4_c02111_NODE_21...region001	4080
Pf6_c03651_NODE_36...region001	4080
Pf7_c08710_NODE_87...region001	4080
Pf8_c03966_NODE_39...region001	4080
Pf9_c02906_NODE_29...region001	4080
gb3_2_c07303_NODE_73...region001	4080
Pf10_c09960_NODE_99...region001	4083
Pf4_c16171_NODE_16...region001	4083
Pf9_c03001_NODE_30...region001	4083
Pf6_c03399_NODE_33...region001	4084
Pf9_c03022_NODE_30...region001	4084
Pf11_c12970_NODE_12...region001	4085
Pf4_c01567_NODE_15...region001	4085
Pf4_c02424_NODE_24...region001	4085
Pf5_c04936_NODE_49...region001	4085
Pf5_c06351_NODE_63...region001	4085
Pf8_c02765_NODE_27...region001	4085
Pf8_c03992_NODE_39...region001	4085
Pf9_c03044_NODE_30...region001	4085
Pf11_c00672_NODE_67...region001	4086
Pf5_c01292_NODE_12...region001	4086
Pf7_c01743_NODE_17...region001	4086
Pf9_c03178_NODE_31...region001	4086
gb9_c08718_NODE_87...region001	4086
Pf9_c03282_NODE_32...region001	4088
Pf11_c05796_NODE_57...region001	4089
Pf12_c00804_NODE_80...region001	4089
Pf4_c05083_NODE_50...region001	4089
Pf4_c05138_NODE_51...region001	4089
Pf6_c04900_NODE_49...region001	4089
Pf7_c03358_NODE_33...region001	4089
Pf7_c03686_NODE_36...region001	4089
Pf7_c06100_NODE_61...region001	4089
Pf8_c06470_NODE_64...region001	4089
Pf9_c00356_NODE_35...region001	4089
Pf9_c03299_NODE_32...region001	4089
gb3_2_c01257_NODE_12...region001	4089
Pf10_c01724_NODE_17...region001	4090
Pf12_c00482_NODE_48...region001	4090
Pf6_c00971_NODE_97...region001	4090
Pf7_c01518_NODE_15...region001	4090
Pf7_c01883_NODE_18...region001	4090
Pf8_c00362_NODE_36...region001	4090
Pf9_c03305_NODE_33...region001	4090
Aply16_c00039_NODE_39...region001	4093
Aply22_c00175_NODE_17...region001	4093
Aply23_c00011_NODE_11...region001	4093
Pf11_c00223_NODE_22...region001	4093
Pf12_c00588_NODE_58...region001	4093
Pf6_c01028_NODE_10...region001	4093
Pf6_c04353_NODE_43...region001	4093
Pf6_c09522_NODE_95...region001	4093
Pf8_c04927_NODE_49...region001	4093
Pf9_c03634_NODE_36...region001	4093
Aply21_c00307_NODE_30...region001	4094
Aply23_c00240_NODE_24...region001	4094
Pf10_c00010_NODE_10...region001	4094
Pf11_c00878_NODE_87...region001	4094
Pf12_c00010_NODE_10...region001	4094
Pf4_c00088_NODE_88...region001	4094
Pf7_c01636_NODE_16...region001	4094
Pf9_c03727_NODE_37...region001	4094
gb305_c01839_NODE_18...region001	4094
gb3_2_c00840_NODE_84...region001	4094
Pf10_c04365_NODE_43...region001	4095
Pf11_c01761_NODE_17...region001	4095
Pf4_c04857_NODE_48...region001	4095
Pf5_c03279_NODE_32...region001	4095
Pf6_c00938_NODE_93...region001	4095
Pf8_c04172_NODE_41...region001	4095
Pf9_c03739_NODE_37...region001	4095
Pf9_c03999_NODE_39...region001	4096
Pf9_c04064_NODE_40...region001	4099
Pf9_c04340_NODE_43...region001	4105
Aply21_c00338_NODE_33...region001	4126
Aply22_c08625_NODE_86...region001	4126
Aply23_c00966_NODE_96...region001	4126
Pf10_c13911_NODE_13...region001	4126
Pf11_c02952_NODE_29...region001	4126
Pf12_c06473_NODE_64...region001	4126
Pf4_c00017_NODE_17...region001	4126
Pf5_c04307_NODE_43...region001	4126
Pf6_c00007_NODE_7_...region001	4126
Pf8_c15586_NODE_15...region001	4126
Pf9_c06523_NODE_65...region001	4126
gb126_c11778_NODE_11...region001	4126
gb305_c08673_NODE_86...region001	4126
Pf10_c07114_NODE_71...region001	4127
Pf11_c07357_NODE_73...region001	4127
Pf12_c04044_NODE_40...region001	4127
Pf4_c07866_NODE_78...region001	4127
Pf5_c05806_NODE_58...region001	4127
Pf6_c07936_NODE_79...region001	4127
Pf7_c08493_NODE_84...region001	4127
Pf8_c06519_NODE_65...region001	4127
Pf9_c06533_NODE_65...region001	4127
Pf9_c06809_NODE_68...region001	4130
Pf9_c07726_NODE_77...region001	4134
Pf9_c07951_NODE_79...region001	4136
Pf11_c02451_NODE_24...region001	4145
Pf6_c14061_NODE_14...region001	4145
Pf7_c08094_NODE_80...region001	4145
Pf9_c08616_NODE_86...region001	4145
gb_f_9_c00104_NODE_10...region001	4145
Pf9_c09474_NODE_94...region001	4154
Pf9_c10063_NODE_10...region001	4160
Pf9_c10136_NODE_10...region001	4161
Pf10_c14268_NODE_14...region001	4169
Pf9_c11414_NODE_11...region001	4169
gb5_2_c16944_NODE_16...region001	4169
Pf9_c11425_NODE_11...region001	4170
Pf4_c09960_NODE_99...region001	4171
Pf9_c11661_NODE_11...region001	4171
Pf9_c12204_NODE_12...region001	4173
Pf9_c13824_NODE_13...region001	4183
Pf9_c15398_NODE_15...region001	4188
Pf9_c15832_NODE_15...region001	4189
Pf9_c16140_NODE_16...region001	4190
Pf11_c04657_NODE_46...region001	4191
Pf4_c02071_NODE_20...region001	4191
Pf6_c04491_NODE_44...region001	4191
Pf7_c01675_NODE_16...region001	4191
Pf8_c03331_NODE_33...region001	4191
Pf9_c07913_NODE_79...region001	4191
Pf9_c16307_NODE_16...region001	4191
gb3_2_c02455_NODE_24...region001	4191
sw_8_c00017_NODE_17...region001	4191
Pf4_c10303_NODE_10...region001	4193
Pf7_c18021_NODE_18...region001	4193
Pf9_c16533_NODE_16...region001	4193
gb5_2_c07043_NODE_70...region001	4193
Pf9_c17336_NODE_17...region001	4197
Pf10_c05110_NODE_51...region001	4216
Pf7_c09995_NODE_99...region001	4216
Pf7_c10535_NODE_10...region001	4216
Pf8_c01385_NODE_13...region001	4216
Pf9_c09676_NODE_96...region001	4216
gb10_c00386_NODE_38...region001	4216
gb10_c01157_NODE_11...region001	4216
gb10_c01178_NODE_11...region001	4216
gb10_c07559_NODE_75...region001	4216
gb126_c03793_NODE_37...region001	4216
gb1_c00749_NODE_74...region001	4216
gb2_2_c00853_NODE_85...region001	4216
gb305_c01895_NODE_18...region001	4216
gb3_2_c03449_NODE_34...region001	4216
gb4_2_c03538_NODE_35...region001	4216
gb4_2_c10799_NODE_10...region001	4216
gb5_2_c01280_NODE_12...region001	4216
gb5_2_c02932_NODE_29...region001	4216
gb6_c03140_NODE_31...region001	4216
gb6_c09119_NODE_91...region001	4216
gb7_c01013_NODE_10...region001	4216
gb8_2_c00459_NODE_45...region001	4216
gb8_2_c00919_NODE_91...region001	4216
gb9_c02619_NODE_26...region001	4216
Pf10_c01481_NODE_14...region001	4220
Pf7_c15545_NODE_15...region001	4220
gb10_c00551_NODE_55...region001	4220
gb10_c06353_NODE_63...region001	4220
gb1_c00489_NODE_48...region001	4220
gb2_2_c00555_NODE_55...region001	4220
gb3_2_c00738_NODE_73...region001	4220
gb4_2_c03857_NODE_38...region001	4220
gb6_c00571_NODE_57...region001	4220
gb6_c05418_NODE_54...region001	4220
gb8_2_c00610_NODE_61...region001	4220
gb9_c02082_NODE_20...region001	4220
Pf10_c00184_NODE_18...region001	4221
Pf11_c01005_NODE_10...region001	4221
Pf12_c00388_NODE_38...region001	4221
Pf5_c06586_NODE_65...region001	4221
Pf6_c00288_NODE_28...region001	4221
Pf7_c00442_NODE_44...region001	4221
Pf8_c00051_NODE_51...region001	4221
gb10_c00384_NODE_38...region001	4221
gb10_c00555_NODE_55...region001	4221
gb1_c01465_NODE_14...region001	4221
gb2_2_c00565_NODE_56...region001	4221
gb3_2_c01704_NODE_17...region001	4221
gb4_2_c00566_NODE_56...region001	4221
gb5_2_c00630_NODE_63...region001	4221
gb6_c00626_NODE_62...region001	4221
gb7_c00620_NODE_62...region001	4221
gb8_2_c01189_NODE_11...region001	4221
gb9_c00777_NODE_77...region001	4221
Aply16_c00721_NODE_72...region001	4222
Pf6_c10886_NODE_10...region001	4222
gb10_c00622_NODE_62...region001	4222
gb3_2_c00201_NODE_20...region001	4222
gb4_2_c03167_NODE_31...region001	4222
gb9_c01159_NODE_11...region001	4222
gb10_c01096_NODE_10...region001	4225
gb10_c03672_NODE_36...region001	4251
gb126_c05016_NODE_50...region001	4251
gb278_c00011_NODE_11...region001	4251
gb305_c01621_NODE_16...region001	4251
gb6_c05185_NODE_51...region001	4251
gb7_c10217_NODE_10...region001	4251
gb8_2_c11086_NODE_11...region001	4251
gb9_c08897_NODE_88...region001	4251
gb10_c04252_NODE_42...region001	4255
gb278_c03915_NODE_39...region001	4255
gb305_c04519_NODE_45...region001	4255
gb3_2_c05584_NODE_55...region001	4255
gb5_2_c16446_NODE_16...region001	4255
Aply16_c00257_NODE_25...region001	4276
Aply22_c01031_NODE_10...region001	4276
gb10_c06507_NODE_65...region001	4276
gb3_2_c02019_NODE_20...region001	4276
gb6_c11139_NODE_11...region001	4276
gb7_c04109_NODE_41...region001	4276
gb8_2_c06129_NODE_61...region001	4276
gb10_c06583_NODE_65...region001	4279
Pf4_c00357_NODE_35...region001	4280
gb10_c07172_NODE_71...region001	4280
gb1_c06393_NODE_63...region001	4280
gb10_c07673_NODE_76...region001	4286
gb1_c06231_NODE_62...region001	4286
gb278_c03733_NODE_37...region001	4286
gb2_2_c06639_NODE_66...region001	4286
gb305_c12832_NODE_12...region001	4286
gb3_2_c01033_NODE_10...region001	4286
gb4_2_c06694_NODE_66...region001	4286
gb5_2_c01453_NODE_14...region001	4286
gb6_c07633_NODE_76...region001	4286
gb7_c00978_NODE_97...region001	4286
gb8_2_c01267_NODE_12...region001	4286
gb9_c06719_NODE_67...region001	4286
Pf5_c13279_NODE_13...region001	4318
gb10_c12934_NODE_12...region001	4318
gb5_2_c09925_NODE_99...region001	4318
gb7_c08083_NODE_80...region001	4318
gb8_2_c10937_NODE_10...region001	4318
gb9_c08511_NODE_85...region001	4318
gb10_c15251_NODE_15...region001	4328
gb7_c06384_NODE_63...region001	4328
gb10_c16997_NODE_16...region001	4337
gb10_c18501_NODE_18...region001	4345
gb10_c23351_NODE_23...region001	4345
gb2_2_c16661_NODE_16...region001	4345
gb5_2_c06303_NODE_63...region001	4345
gb10_c19232_NODE_19...region001	4348
gb10_c19586_NODE_19...region001	4350
gb126_c01371_NODE_13...region001	4350
gb305_c17604_NODE_17...region001	4350
gb4_2_c08411_NODE_84...region001	4350
gb5_2_c21101_NODE_21...region001	4350
gb6_c09282_NODE_92...region001	4350
BGC0000282.1	4358
gb10_c21728_NODE_21...region001	4358
gb8_2_c21639_NODE_21...region001	4358
gb10_f_c00064_NODE_64...region001	4374
gb5_6_f_c00043_NODE_43...region001	4374
gb_1_f_c00701_NODE_70...region001	4374
gb_2_f_c00144_NODE_14...region001	4374
gb_2_f_c01309_NODE_13...region001	4374
gb_f_3_c00096_NODE_96...region001	4374
gb_f_9_c00517_NODE_51...region001	4374
gb10_f_c00444_NODE_44...region001	4379
gb10_f_c00482_NODE_48...region001	4380
gb_1_f_c01319_NODE_13...region001	4380
gb_2_f_c00703_NODE_70...region001	4380
gb_f_3_c00291_NODE_29...region001	4380
gb_f_9_c00457_NODE_45...region001	4380
gb10_f_c00567_NODE_56...region001	4382
gb5_6_f_c01896_NODE_18...region001	4382
gb_1_f_c04112_NODE_41...region001	4382
gb_2_f_c00574_NODE_57...region001	4382
gb_f_9_c02129_NODE_21...region001	4382
gb10_f_c00604_NODE_60...region001	4383
gb5_6_f_c05468_NODE_54...region001	4383
gb_1_f_c00415_NODE_41...region001	4383
gb_2_f_c00693_NODE_69...region001	4383
gb_f_3_c00438_NODE_43...region001	4383
gb_f_9_c00525_NODE_52...region001	4383
gb10_f_c00662_NODE_66...region001	4384
gb10_f_c01747_NODE_17...region001	4397
gb10_f_c01899_NODE_18...region001	4400
gb5_6_f_c00053_NODE_53...region001	4400
gb10_f_c02362_NODE_23...region001	4407
gb5_6_f_c00218_NODE_21...region001	4407
gb_f_9_c01955_NODE_19...region001	4407
gb10_f_c02776_NODE_27...region001	4408
gb_1_f_c01434_NODE_14...region001	4408
gb10_f_c03355_NODE_33...region001	4411
gb5_6_f_c01871_NODE_18...region001	4411
gb_1_f_c04569_NODE_45...region001	4411
gb_1_f_c09629_NODE_96...region001	4411
gb_2_f_c01377_NODE_13...region001	4411
gb10_f_c03660_NODE_36...region001	4412
gb10_f_c03896_NODE_38...region001	4413
gb5_6_f_c06723_NODE_67...region001	4413
gb_f_9_c03311_NODE_33...region001	4413
gb10_f_c04327_NODE_43...region001	4417
gb5_6_f_c00596_NODE_59...region001	4417
gb10_f_c04795_NODE_47...region001	4419
gb10_f_c05400_NODE_54...region001	4421
gb_1_f_c04865_NODE_48...region001	4421
gb_2_f_c01237_NODE_12...region001	4421
gb_f_9_c02946_NODE_29...region001	4421
gb10_f_c06030_NODE_60...region001	4424
gb10_f_c06237_NODE_62...region001	4427
gb10_f_c07481_NODE_74...region001	4430
gb10_f_c08055_NODE_80...region001	4434
gb10_f_c09354_NODE_93...region001	4435
gb5_6_f_c02900_NODE_29...region001	4435
gb5_6_f_c03605_NODE_36...region001	4435
gb5_6_f_c06417_NODE_64...region001	4435
gb_1_f_c04026_NODE_40...region001	4435
gb_f_9_c05849_NODE_58...region001	4435
