	Aply16	Aply21	Aply22	Aply23	gb10	gb10f	gb1	gb126	gb1f	gb2	gb278	gb2f	gb305	gb3	gb3f	gb4	gb5	gb56f	gb6	gb7	gb8	gb9	gb9f	Pf10	Pf11	Pf12	Pf4	Pf5	Pf6	Pf7	Pf8	Pf9	sw7	sw8	sw9
gb|Pf8_c17418_NODE_17...region001|GC_DNA--Entryname=terpene--OS=17418_length_4007_cov_5_949899--SMASHregion=region001--NR=1	0.0	2.327799052171755	2.4058858829268375	1.9611546556446509	0.0	0.0	0.7792399878619731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16843994155674	2.989151766534125	4.464641563627186	3.0008357257562492	3.094663681234936	3.8479658112064112	0.0	4.724376856912982	4.971483880541468	0.0	0.0	0.0
gb|Pf9_c00005_NODE_5_...region001|GC_DNA--Entryname=bacteriocin--OS=5_length_349125_cov_49_056662--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18474587311901156	0.9291674299894125	0.0	1.4748501711580975	0.0	1.0526336604144981	0.0	0.3957167390581349	4.939177051219068	0.0	0.0	0.0
gb|Pf9_c00019_NODE_19...region001|GC_DNA--Entryname=betalactone--OS=19_length_208182_cov_8_903304--SMASHregion=region001--NR=6--BG=6	3.6872689647611696	0.0	2.6962848942278628	3.684554503557794	0.0	0.0	1.1203196433930835	1.1283062167302642	0.0	0.0	2.618774302419792	0.0	1.148905287688353	0.0	0.0	1.8811497769358991	0.0	0.0	1.7813334093760504	0.0	1.053962808762301	1.7745546776316032	1.3106922256355413	6.516032947021146	4.944507107244152	4.710465388579309	4.947244388810484	4.817529079628745	5.376684050945723	4.745388982077843	4.019714043023497	3.9282992593971393	0.0	0.0	0.0
gb|Pf9_c00028_NODE_28...region001|GC_DNA--Entryname=terpene--OS=28_length_184857_cov_39_934319--SMASHregion=region001--NR=9--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.269616268121489	3.373873260014177	5.321424415568992	6.329331018881938	6.1390728608297715	7.408998276300799	6.870345753288408	5.8054226828678415	3.787695401486694	0.0	0.0	0.0
gb|Pf9_c00031_NODE_31...region001|GC_DNA--Entryname=terpene--OS=31_length_172555_cov_12_343832--SMASHregion=region001--NR=7--BG=6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.434809317062185	3.9571422756170196	4.381591713031014	3.0522142644317136	2.996793965563943	3.3980457660166037	3.9693283919914917	1.9271548857862175	2.120123616946503	0.0	0.0	0.0
gb|Pf9_c00038_NODE_38...region001|GC_DNA--Entryname=terpene--OS=38_length_158974_cov_7_588526--SMASHregion=region001--NR=2--BG=2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.246055448661461	0.0	3.783411396417877	0.0	0.0	0.0
gb|Pf9_c00076_NODE_76...region001|GC_DNA--Entryname=terpene--OS=76_length_116880_cov_8_733148--SMASHregion=region001--NR=2--BG=2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7928263658140438	0.9292476221735416	0.6659126490432854	2.4854229487863595	1.6153426052345048	4.499723564106208	1.0871717721065073	2.93136080807164	2.4204613191531235	0.0	0.0	0.0
gb|Pf9_c00091_NODE_91...region001|GC_DNA--Entryname=terpene--OS=91_length_108131_cov_68_242237--SMASHregion=region001--NR=11--BG=11	0.0	0.0	8.116019030060578	3.708769881117611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c00180_NODE_18...region001|GC_DNA--Entryname=bacteriocin--OS=180_length_76837_cov_44_216444--SMASHregion=region001--NR=6--BG=6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.961215410260776	5.712877807943265	6.180208990474691	6.6979299933289305	5.858849721461809	5.884473875391641	5.822857744730029	5.654933937252529	6.375530615036358	0.0	0.0	0.0
gb|Pf9_c00205_NODE_20...region001|GC_DNA--Entryname=terpene--OS=205_length_71219_cov_8_244520--SMASHregion=region001--NR=10--BG=10	0.0	3.4438767809589175	3.5321118521660946	5.448784204508844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c00222_NODE_22...region001|GC_DNA--Entryname=T1PKS--OS=222_length_68221_cov_9_155356--SMASHregion=region001--NR=7--BG=7	8.323999971599854	8.950672855356684	9.18562414699396	8.62061274622005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.663018987215537	7.956031898517794	7.621593166139056	8.185409810355997	7.946027409779281	7.666499073818243	8.10282276520995	8.428977692983759	8.381836266953313	0.0	0.0	0.0
gb|Pf9_c00245_NODE_24...region001|GC_DNA--Entryname=bacteriocin--OS=245_length_65174_cov_9_275711--SMASHregion=region001--NR=3--BG=3	4.973432278110937	1.9893659748913985	5.781567955875516	4.020975898850702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8665014987198919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c00249_NODE_24...region001|GC_DNA--Entryname=terpene--OS=249_length_64835_cov_80_795693--SMASHregion=region001--NR=9--BG=9	2.2596696988272473	3.433766665805891	1.8566954208613629	0.0	6.559991840573297	0.0	5.019915065127925	1.866843442806571	0.0	5.17729552760894	0.0	0.0	0.0	6.285721087614814	0.0	6.765872836099127	6.678610746086819	0.0	6.218176444086912	6.394603646859668	5.932074544728063	6.041247472592763	0.0	7.8687960202190945	2.5450772323469657	7.612987715172668	5.936028362157301	3.4139102204038467	6.592974649683096	9.770023604966271	6.461864792436199	4.076825138077215	0.0	0.0	0.0
gb|Pf9_c00253_NODE_25...region001|GC_DNA--Entryname=T1PKS--OS=253_length_64469_cov_8_114416--SMASHregion=region001--NR=7--BG=7	0.0	3.108051615205931	0.0	2.1784997995080118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3476949043235775	3.261933706515858	6.4656435753628685	5.17001101519392	4.638130783191374	2.1210168995612175	5.95287077075499	3.438447204932177	5.6200958753962365	0.0	0.0	0.0
gb|Pf9_c00260_NODE_26...region001|GC_DNA--Entryname=terpene--OS=260_length_63301_cov_9_884657--SMASHregion=region001--NR=9--BG=9	5.998003226439612	1.102088384862622	6.660307943275157	4.541244696573323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c00267_NODE_26...region001|GC_DNA--Entryname=betalactone--OS=267_length_62957_cov_8_040762--SMASHregion=region001--NR=6--BG=6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.465242951552923	3.8051692178837655	2.752772008097429	6.32352392447383	2.4265079144653883	2.4041793329054126	5.008117154105225	4.881072876230889	2.4642481183400387	0.0	0.0	0.0
gb|Pf9_c00282_NODE_28...region001|GC_DNA--Entryname=terpene--OS=282_length_61010_cov_6_805447--SMASHregion=region001--NR=6--BG=6	3.854356167343573	4.976829484007598	6.770497208862468	2.5116353948737045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7791261539328137	2.496972001488539	0.8146658847954108	3.772528587691534	1.8502733142441656	0.0	2.426012426529002	1.1211868898007762	0.0	0.0	0.0
gb|Pf9_c00293_NODE_29...region001|GC_DNA--Entryname=terpene--OS=293_length_59947_cov_9_974805--SMASHregion=region001--NR=5--BG=5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8522869005656567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.473930901906009	0.0	0.0	0.0	0.0	0.0	5.458424434569776	0.0	0.0	0.0
gb|Pf9_c00329_NODE_32...region002|GC_DNA--Entryname=terpene--OS=329_length_56642_cov_82_877410--SMASHregion=region002--NR=7--BG=7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6681574968602892	3.645783175856956	4.4000375954618915	0.5552514534567532	0.0	4.501059695490246	4.60948100585891	3.100274074185467	0.5701235522811768	0.0	0.0	0.0
gb|Pf9_c00372_NODE_37...region001|GC_DNA--Entryname=bacteriocin--OS=372_length_53278_cov_8_753847--SMASHregion=region001--NR=3--BG=3	6.986791883019983	5.671860760431721	2.9812920142411277	5.35879898835325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c00401_NODE_40...region001|GC_DNA--Entryname=terpene--OS=401_length_51122_cov_10_875281--SMASHregion=region001--NR=7--BG=7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5473117213746885	1.2331098015410227	3.8219627233256	0.0	3.2831105699758325	4.401088057453223	4.115297464288685	4.259371818645755	0.0	0.0	0.0	0.0
gb|Pf9_c00452_NODE_45...region001|GC_DNA--Entryname=terpene--OS=452_length_48440_cov_8_728449--SMASHregion=region001--NR=2--BG=2	3.904598945944563	4.8359254611357105	5.518069088359787	4.359436341698549	0.0	0.0	0.9415448398898955	0.0	0.0	0.0	0.0	0.0	2.268672440250375	1.0890815895205734	0.0	0.0	0.0	0.0	0.9676770691399568	0.0	1.8204230110766741	0.0	0.0	3.8103186083941103	3.247239516825307	4.714642904655813	5.100639519420057	3.713503751453284	3.011822448256781	1.6785431793136811	4.094797593808536	0.0	0.0	4.677911910288007	0.0
gb|Pf9_c00490_NODE_49...region001|GC_DNA--Entryname=bacteriocin--OS=490_length_46396_cov_7_931767--SMASHregion=region001--NR=8--BG=8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.200472654249688	1.6110140987118144	0.0	4.438689076316181	3.7965707145116823	4.177040404774916	3.668040101209218	4.706021716679114	0.0	0.0	0.0	0.0
gb|Pf9_c00504_NODE_50...region001|GC_DNA--Entryname=terpene--OS=504_length_45745_cov_11_301291--SMASHregion=region001--NR=8--BG=8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.376297173518631	3.603813788885453	3.878493753102822	1.0530933569236687	1.9611815141980808	4.026017952431712	2.9695375334724488	3.930788425234598	2.1142084629370164	0.0	0.0	0.0
gb|Pf9_c00514_NODE_51...region001|GC_DNA--Entryname=NRPS-like--OS=514_length_45319_cov_9_839343--SMASHregion=region001--NR=8--BG=8	0.0	9.377991229731201	2.2257495484199974	6.190307894448212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8647255386396897	6.258174611862102	0.7815225678254503	3.6567585212939964	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c00560_NODE_56...region001|GC_DNA--Entryname=head_to_tail--OS=560_length_43030_cov_5_598138--SMASHregion=region001--NR=3--BG=3	0.0	0.0	0.0	1.8125734920345111	1.1150987407881878	0.0	1.1659603867205295	0.0	0.0	3.539518126106834	0.0	0.0	0.0	0.0	0.0	0.0	2.4268675520484218	0.0	1.196139444785215	0.0	1.0978011176487064	0.0	0.0	3.1523854815488805	7.0799963224262905	6.176996591482038	6.355685467793186	5.184531145252422	5.571093927017903	7.433718433614433	5.9541617823921325	4.061675649722664	0.0	0.0	0.0
gb|Pf9_c00710_NODE_71...region001|GC_DNA--Entryname=terpene--OS=710_length_38056_cov_6_559617--SMASHregion=region001--NR=7--BG=7	0.7356274488884214	1.4443685261852501	1.1553141907679412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4567820784553485	4.7492749962660215	2.223888286359805	3.2551656591684557	2.285533507167205	3.739583770381341	3.7353309259512346	3.9561397190196073	3.9876131646812736	0.0	0.0	0.0
gb|Pf9_c00720_NODE_72...region001|GC_DNA--Entryname=terpene--OS=720_length_37805_cov_9_381881--SMASHregion=region001--NR=5--BG=5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.915255601639042	1.7969035725485825	3.063062645968753	4.458196992470108	2.5709675098629967	3.3226458261251683	2.2770910227880856	3.219395191689095	3.1895309105701934	0.0	0.0	0.0
gb|Pf9_c00729_NODE_72...region001|GC_DNA--Entryname=T1PKS--OS=729_length_37360_cov_7_842541--SMASHregion=region001--NR=6--BG=6	7.673059407225194	7.924793178921978	7.8578275198813445	8.738387481838993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8918739937957679	0.0	0.0	0.0	0.0	5.322422781132112	4.453154607518491	0.0	0.0	0.0	0.0
gb|Pf9_c00734_NODE_73...region001|GC_DNA--Entryname=terpene--OS=734_length_37162_cov_45_351901--SMASHregion=region001--NR=8--BG=8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.533854931822475	7.2132508419902255	6.258610751563589	7.711041861996468	6.381337086966832	8.035870443671142	7.249552378560778	7.515031335148952	2.581977942876187	0.0	0.0	0.0
gb|Pf9_c00774_NODE_77...region001|GC_DNA--Entryname=NRPS-like--OS=774_length_36122_cov_63_095988--SMASHregion=region001--NR=11--BG=11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.026861451341306	4.959011244216978	7.538039190165263	7.130277741355535	7.4666766770593025	7.78188355834444	9.270210253020357	6.381601904624318	9.055160808460107	0.0	0.0	0.0
gb|Pf9_c00788_NODE_78...region001|GC_DNA--Entryname=T1PKS--OS=788_length_35733_cov_35_504316--SMASHregion=region001--NR=7--BG=7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.670724046498568	6.469237406701409	5.084943878972629	4.609446987115871	0.0	1.3695397712276762	5.595899086685131	6.436516990287473	6.402979351448124	0.0	0.0	0.0
gb|Pf9_c00792_NODE_79...region001|GC_DNA--Entryname=T1PKS--OS=792_length_35676_cov_12_775778--SMASHregion=region001--NR=7--BG=7	0.9680940546626313	2.1043070198414724	1.1219203079789788	2.4471629840714133	2.238842581369175	0.0	2.3127097132004106	1.4759946226536649	0.0	1.8839925699423052	3.125193600802334	0.0	2.2196983876971284	0.6228853933284078	0.0	2.594456762134612	3.1306242537672366	0.0	2.4795394267721136	0.9063094042125771	2.0818916188789793	2.471690789720131	0.0	9.20176597163298	6.597249133765811	7.1517975967358876	7.599637936546848	6.527287605325397	7.613224888487084	6.204334456874476	6.808576685555229	6.612183040217211	0.0	0.0	0.0
gb|Pf9_c00816_NODE_81...region001|GC_DNA--Entryname=lanthipeptide--OS=816_length_34991_cov_86_822504--SMASHregion=region001--NR=4--BG=4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7971399154629706	0.0	0.0	0.0	0.0	0.0	0.5859007356896118	0.0	0.0	0.0	6.261301944485271	0.0	6.57400763598806	0.5793645256690334	0.0	3.4829719466358573	9.081546194502504	2.743469840315095	8.0431006985509	0.0	0.0	0.0
gb|Pf9_c00903_NODE_90...region001|GC_DNA--Entryname=terpene--OS=903_length_32705_cov_17_968606--SMASHregion=region001--NR=7--BG=7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.790281751620304	7.010272053724409	4.428403970320311	6.899573279974557	6.983816733437958	5.926346727602909	5.39575736456406	6.541055238664199	5.258559372771887	0.0	0.0	0.0
gb|Pf9_c00905_NODE_90...region001|GC_DNA--Entryname=bacteriocin--OS=905_length_32679_cov_18_474283--SMASHregion=region001--NR=9--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.220702592880036	2.1629763950912073	0.0	2.564386465361554	3.160064996022222	1.1410583765063367	0.0	2.3921408169907252	2.6027550237800483	0.0	0.0	0.0
gb|Pf9_c00964_NODE_96...region001|GC_DNA--Entryname=bacteriocin--OS=964_length_31377_cov_6_423536--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7870833388205746	0.0	0.0	0.8292542492777575	4.3230548088052645	0.0	0.0	0.0
gb|Pf9_c00996_NODE_99...region001|GC_DNA--Entryname=terpene--OS=996_length_30718_cov_9_084075--SMASHregion=region001--NR=1	2.482722111940206	0.0	1.7110772971530803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1026341097214774	0.14859602765123056	1.0395583285839323	0.5458675724508235	0.0	0.0	0.5357844859998817	2.9803766469008104	4.027931039711677	0.0	0.0	0.0
gb|Pf9_c01187_NODE_11...region001|GC_DNA--Entryname=T1PKS--OS=1187_length_27537_cov_8_157885--SMASHregion=region001--NR=9--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43688404525478	7.329405605636263	8.200913060354313	8.381876125744283	8.407655041581318	8.598308269218165	7.082159243463875	8.050297647980212	6.715689333053072	0.0	0.0	0.0
gb|Pf9_c01231_NODE_12...region001|GC_DNA--Entryname=T1PKS--OS=1231_length_26954_cov_13_892264--SMASHregion=region001--NR=10--BG=10	0.0	0.0	0.8791011393612428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.440558067306407	6.842822205684042	7.460324722240533	8.066182109144593	7.573442372975186	8.100215713415935	6.908400749837099	7.43747816539682	6.699091792610675	0.0	0.0	0.0
gb|Pf9_c01233_NODE_12...region001|GC_DNA--Entryname=terpene--OS=1233_length_26936_cov_5_671590--SMASHregion=region001--NR=9--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4034416128628475	3.409584747090576	3.4322834054207125	4.053348443053596	5.313654783235277	2.902230967791883	4.807072560299471	5.967345327551422	0.0	0.0	0.0	0.0
gb|Pf9_c01285_NODE_12...region001|GC_DNA--Entryname=lassopeptide--OS=1285_length_26214_cov_85_209335--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.29781466622504205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.556680046436907	0.3092328653712117	1.668054142976263	0.0	3.2395641684417193	8.601216273712678	0.0	0.0	0.0
gb|Pf9_c01343_NODE_13...region001|GC_DNA--Entryname=terpene--OS=1343_length_25539_cov_6_042654--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1115526312863246	0.0	0.0	0.0	0.2901769280368796	0.0	0.0	3.957640256939369	0.0	0.0	0.0
gb|Pf9_c01442_NODE_14...region001|GC_DNA--Entryname=bacteriocin--OS=1442_length_24466_cov_19_272009--SMASHregion=region001--NR=13--BG=12	5.196524304180313	5.245178950497957	6.16504981158996	3.455125561096674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c01458_NODE_14...region001|GC_DNA--Entryname=terpene--OS=1458_length_24322_cov_6_068406--SMASHregion=region001--NR=2--BG=2	0.0	1.7253737028391838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5642978809042276	3.490429358828189	2.837861596334543	3.041577860569327	2.9051925777347978	2.660476501327268	0.0	3.828149603069852	0.0	0.0	0.0	0.0
gb|Pf9_c01467_NODE_14...region001|GC_DNA--Entryname=terpene--OS=1467_length_24242_cov_18_126101--SMASHregion=region001--NR=6--BG=6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1110080755405405	0.0	0.0	0.0	0.0	5.00961257569542	3.592998602363202	4.332227603492006	3.8371648173872526	3.936686938450306	3.6445247923114032	4.4359309290864415	3.9468580839607434	4.74590062341003	0.0	0.0	0.0
gb|Pf9_c01659_NODE_16...region001|GC_DNA--Entryname=terpene--OS=1659_length_22433_cov_5_609125--SMASHregion=region001--NR=9--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9856107205930495	7.06914027386574	6.880588670797641	6.376387879187793	6.697217672546145	5.928873518455911	6.999182741095967	7.467833640815661	0.0	0.0	0.0	0.0
gb|Pf9_c01767_NODE_17...region001|GC_DNA--Entryname=bacteriocin--OS=1767_length_21595_cov_9_172423--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0038207740380303	0.0	0.0	0.0
gb|Pf9_c01779_NODE_17...region001|GC_DNA--Entryname=arylpolyene--OS=1779_length_21474_cov_11_603156--SMASHregion=region001--NR=13--BG=13	8.360990185968319	6.011213588937054	6.428162917109526	7.904352805907321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf9_c01847_NODE_18...region001|GC_DNA--Entryname=terpene--OS=1847_length_20933_cov_61_879059--SMASHregion=region001--NR=8--BG=8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.820786406094061	4.074597044889595	5.784207974621165	4.473555393193585	5.60274061191482	5.413701669837612	7.039308582960065	4.833619866260671	7.9294120863857716	0.0	0.0	0.0
gb|Pf9_c01867_NODE_18...region001|GC_DNA--Entryname=bacteriocin--OS=1867_length_20823_cov_5_981269--SMASHregion=region001--NR=6--BG=6	3.5318482769937907	6.452842883031539	2.554439133859269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.002023122061178	1.114246941003092	0.0	2.2293943750173213	0.0	0.0	0.0
gb|Pf9_c01895_NODE_18...region001|GC_DNA--Entryname=NRPS-like--OS=1895_length_20664_cov_9_791014--SMASHregion=region001--NR=5--BG=4	5.804849373229843	2.5652903813974897	5.505279888200582	5.79649923766687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5136330255553496	0.3443171531864919	0.0	0.8929594991418773	0.6917071098590748	0.35641042604769113	0.7641442984550267	0.4106617648979758	1.6156433720475682	0.0	0.0	0.0
gb|Pf9_c02068_NODE_20...region001|GC_DNA--Entryname=bacteriocin--OS=2068_length_19529_cov_6_535278--SMASHregion=region001--NR=9--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.221118069420845	1.7310076063162332	3.886786630184668	4.369178592515543	3.359594308360813	3.834263642956919	2.537984865968917	2.7371381112523308	1.8229211318064145	0.0	0.0	0.0
gb|Pf9_c02155_NODE_21...region001|GC_DNA--Entryname=terpene--OS=2155_length_19073_cov_7_216532--SMASHregion=region001--NR=4--BG=4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.602026440194169	2.767524241266947	0.0	2.347111717130762	0.0	4.8502134647695465	2.5395482541381544	3.3241179739204454	0.0	0.0	0.0
